TransactionID,TransactionAmt,sbm_score,isFraud
2987058,380.21,0.6348275759094942,0
2987059,35.95,0.5433088955310933,0
2987060,2454.0,0.6471212056242336,0
2987061,58.95,0.586898780354485,0
2987062,200.0,0.4946762383253752,0
2987063,80.0,0.6060427188360713,0
2987064,250.0,0.586898780354485,0
2987065,114.95,0.6425712053085675,0
2987066,300.0,0.6316660962865929,0
2987067,445.0,0.6336758323007744,0
2987068,3.081,0.7581557681775367,0
2987069,20.0,0.7059588571605497,0
2987070,100.0,0.6316660962865929,0
2987071,59.0,0.5662172117502702,0
2987072,6.767,0.6895994813848202,0
2987073,554.0,0.4679461527743653,0
2987074,27.793,0.7034651154836484,0
2987075,68.5,0.5247453174527362,0
2987076,36.95,0.521850445116706,0
2987077,280.0,0.586898780354485,0
2987078,300.0,0.587648015466856,0
2987079,28.699,0.7412300320388103,0
2987080,60.0,0.6524916850252956,0
2987081,104.95,0.6060427188360713,0
2987082,280.0,0.6161263890950203,0
2987083,411.95,0.5068792870296986,0
2987084,125.674,0.7881677017561225,0
2987085,42.596,0.7704361740991976,0
2987086,44.5,0.40647523712021816,0
2987087,88.95,0.4679461527743653,0
2987088,140.0,0.6060427188360713,0
2987089,318.95,0.6060427188360713,0
2987090,77.821,0.7034651154836484,0
2987091,107.0,0.4064752371202181,0
2987092,117.0,0.6420248529097192,0
2987093,50.0,0.6715723762465259,0
2987094,527.0,0.6177832545008116,0
2987095,59.0,0.6420248529097192,0
2987096,108.5,0.5474646412117194,0
2987097,21.5,0.40647523712021816,0
2987098,159.0,0.7015058423978401,0
2987099,75.0,0.6668477806784674,0
2987100,100.0,0.5858508768666716,0
2987101,25.0,0.6486640600273489,0
2987102,42.95,0.5477347685135473,0
2987103,47.95,0.5608296839872245,0
2987104,100.0,0.5858508768666716,0
2987105,5.075,0.7034651154836484,0
2987106,92.0,0.5662172117502702,0
2987107,226.0,0.6660631908042445,0
2987108,150.0,0.6918655184846865,0
2987109,107.95,0.513233124892408,0
2987110,1153.95,0.7182374152693447,0
2987111,18.186,0.6895994813848202,0
2987112,210.95,0.6060427188360713,0
2987113,11.782,0.7704361740991976,0
2987114,4.433,0.7034651154836484,0
2987115,75.0,0.4679461527743653,0
2987116,34.0,0.513233124892408,0
2987117,200.0,0.6189584205611741,0
2987118,11.782,0.7704361740991976,0
2987119,100.0,0.5041412172241111,0
2987120,59.0,0.6177832545008116,0
2987121,50.0,0.5259408006178268,0
2987122,80.0,0.5477347685135473,0
2987123,59.0,0.6192653780059344,0
2987124,58.95,0.6412408231802973,0
2987125,50.0,0.5259408006178268,0
2987126,87.95,0.4679461527743653,0
2987127,107.95,0.513233124892408,0
2987128,57.95,0.40647523712021816,0
2987129,50.0,0.5247453174527362,0
2987130,70.933,0.7615408010914045,0
2987131,444.61,0.6177832545008116,0
2987132,757.07,0.4679461527743653,0
2987133,2594.95,0.5894664304976168,0
2987134,117.0,0.5608803840701427,0
2987135,3000.0,0.5973810302949661,0
2987136,30.0,0.4064752371202181,0
2987137,56.95,0.6060427188360713,0
2987138,100.0,0.6139690920132586,0
2987139,129.299,0.7581557681775367,0
2987140,208.43,0.4946762383253752,0
2987141,200.0,0.6775843781283692,0
2987142,23.806,0.7704361740991976,0
2987143,100.0,0.4679461527743653,0
2987144,200.0,0.6775843781283692,0
2987145,100.0,0.5702868635269127,0
2987146,23.806,0.7704361740991976,0
2987147,25.95,0.4679461527743653,0
2987148,30.0,0.5789248874756889,0
2987149,43.95,0.6412408231802973,0
2987150,117.0,0.7219856334464242,0
2987151,49.0,0.5662172117502702,0
2987152,587.82,0.5894664304976168,0
2987153,29.0,0.5195869627551174,0
2987154,35.95,0.624137092363521,0
2987155,479.95,0.513233124892408,0
2987156,50.0,0.5858508768666716,0
2987157,30.0,0.48442832534529195,0
2987158,171.0,0.4679461527743653,0
2987159,92.95,0.6648767024029505,0
2987160,29.0,0.4064752371202181,0
2987161,107.95,0.586898780354485,0
2987162,100.0,0.6285825267047516,0
2987163,973.95,0.6060427188360713,0
2987164,34.0,0.4679461527743653,0
2987165,39.0,0.587648015466856,0
2987166,26.5,0.49417161130427995,0
2987167,100.0,0.6316660962865929,0
2987168,36.95,0.6060427188360713,0
2987169,100.0,0.5648404457792511,0
2987170,20.0,0.5662172117502702,0
2987171,34.0,0.5662172117502702,0
2987172,159.95,0.5894664304976168,0
2987173,25.0,0.6712305402656599,0
2987174,107.95,0.586898780354485,0
2987175,117.0,0.7195086199513391,0
2987176,39.0,0.669297088425316,0
2987177,306.47,0.5662172117502702,0
2987178,445.0,0.5662172117502702,0
2987179,424.95,0.6060427188360713,0
2987180,83.95,0.4679461527743653,0
2987181,171.0,0.513233124892408,0
2987182,311.95,0.6425712053085675,0
2987183,200.0,0.7508105700259137,0
2987184,112.99,0.5247453174527362,0
2987185,359.91,0.6324092514470091,0
2987186,117.0,0.5247453174527362,0
2987187,50.0,0.48442832534529195,0
2987188,12.0,0.7059588571605497,0
2987189,57.399,0.7362406540959907,0
2987190,32.325,0.7412300320388103,0
2987191,26.5,0.4679461527743653,0
2987192,5.982,0.7451360271037839,0
2987193,28.699,0.7412300320388103,0
2987194,1486.44,0.5725710496129796,0
2987195,59.0,0.6002638231299898,0
2987196,8.641,0.7747491150755077,0
2987197,66.0,0.6102352705735606,0
2987198,15.0,0.61875039456149,0
2987199,19.455,0.7184067778383458,0
2987200,34.0,0.5662172117502702,0
2987201,2547.46,0.6495087124477769,0
2987202,47.95,0.5662172117502702,0
2987203,445.0,0.6359563843019301,1
2987204,47.95,0.624137092363521,0
2987205,28.699,0.7412300320388103,0
2987206,39.0,0.4679461527743653,0
2987207,25.0,0.6253122584238835,0
2987208,120.95,0.4679461527743653,0
2987209,21.993,0.7881677017561225,0
2987210,2948.95,0.6406915707199886,0
2987211,15.0,0.6423102221646395,0
2987212,117.0,0.6177832545008116,0
2987213,499.95,0.4657172654595849,0
2987214,99.0,0.597527594848142,0
2987215,209.95,0.6002638231299898,0
2987216,100.0,0.4064752371202181,0
2987217,15.0,0.513233124892408,0
2987218,117.0,0.513233124892408,0
2987219,50.0,0.4679461527743653,0
2987220,49.0,0.5662172117502702,0
2987221,68.5,0.40647523712021816,0
2987222,590.4,0.6731515519427453,0
2987223,54.0,0.5789543760324469,0
2987224,67.95,0.6057231324236295,0
2987225,43.0,0.6648767024029505,0
2987226,39.0,0.5848199191227232,0
2987227,1973.0,0.586898780354485,0
2987228,75.0,0.5247453174527362,0
2987229,49.0,0.4946762383253752,0
2987230,107.95,0.5247453174527362,0
2987231,474.95,0.4679461527743653,0
2987232,25.95,0.4679461527743653,0
2987233,116.0,0.513233124892408,0
2987234,150.5,0.587648015466856,0
2987235,50.0,0.6759481132409274,0
2987236,30.0,0.5789248874756889,0
2987237,200.0,0.4679461527743653,0
2987238,226.0,0.6425712053085675,0
2987239,171.0,0.6603008486561648,0
2987240,37.098,0.7581557681775367,1
2987241,250.0,0.7195086199513391,0
2987242,24.95,0.513233124892408,0
2987243,37.098,0.7581557681775367,1
2987244,15.0,0.5662172117502702,0
2987245,37.098,0.7581557681775367,1
2987246,50.0,0.6002638231299898,0
2987247,58.95,0.586898780354485,0
2987248,50.0,0.6533992464454074,0
2987249,78.95,0.6060427188360713,0
2987250,289.95,0.6296025464392208,0
2987251,100.0,0.4064752371202181,0
2987252,48.638,0.7747491150755077,0
2987253,200.0,0.4064752371202181,0
2987254,54.5,0.6467671115357957,0
2987255,54.0,0.7099504695447507,0
2987256,108.95,0.6361524975278593,0
2987257,2038.95,0.521850445116706,0
2987258,48.638,0.7747491150755077,0
2987259,42.596,0.7581557681775367,0
2987260,34.5,0.513233124892408,0
2987261,59.0,0.48442832534529195,0
2987262,55.829,0.7704361740991976,0
2987263,385.78,0.5894664304976168,0
2987264,48.95,0.4064752371202181,0
2987265,50.0,0.685782071442459,0
2987266,48.578,0.6895994813848202,0
2987267,29.0,0.48442832534529195,0
2987268,30.95,0.6123965566987806,0
2987269,25.0,0.6742020814933877,0
2987270,50.0,0.685782071442459,0
2987271,50.0,0.6593586469874201,0
2987272,25.0,0.5247453174527362,0
2987273,200.0,0.6253122584238835,0
2987274,222.0,0.682479774482967,0
2987275,25.0,0.6253122584238835,0
2987276,450.95,0.6057231324236295,0
2987277,30.0,0.5594045676718857,0
2987278,120.95,0.4679461527743653,0
2987279,59.0,0.4679461527743653,0
2987280,50.0,0.586898780354485,0
2987281,30.0,0.6526183219250806,0
2987282,50.0,0.586898780354485,0
2987283,57.95,0.4679461527743653,0
2987284,18.73,0.7615408010914045,0
2987285,34.0,0.513233124892408,0
2987286,72.99,0.6699871496609985,0
2987287,25.014,0.7362406540959907,0
2987288,155.521,0.7581557681775367,1
2987289,107.95,0.6314208935212627,0
2987290,30.0,0.4679461527743653,0
2987291,26.5,0.5433088955310933,0
2987292,15.0,0.48442832534529195,0
2987293,117.0,0.6060427188360713,0
2987294,59.0,0.6060427188360713,0
2987295,112.0,0.513233124892408,0
2987296,160.5,0.6603008486561648,0
2987297,200.0,0.5725710496129796,0
2987298,107.95,0.6779627652524162,0
2987299,72.99,0.6934098053691,0
2987300,48.638,0.7412300320388103,0
2987301,20.905,0.7184067778383458,0
2987302,48.638,0.7412300320388103,0
2987303,1351.55,0.6521690266775317,0
2987304,554.0,0.6089430080861036,0
2987305,48.638,0.7747491150755077,0
2987306,20.0,0.5247453174527362,0
2987307,159.95,0.6648767024029505,0
2987308,25.95,0.4946762383253752,0
2987309,25.95,0.4679461527743653,0
2987310,105.0,0.6296025464392208,0
2987311,50.0,0.5702868635269127,0
2987312,25.0,0.5080412811008802,0
2987313,83.95,0.6603008486561648,0
2987314,54.0,0.40647523712021816,0
2987315,364.95,0.6266434228852636,0
2987316,19.576,0.7034651154836484,0
2987317,335.0,0.6024655374457363,0
2987318,39.0,0.4064752371202181,0
2987319,300.0,0.6423102221646395,0
2987320,82.95,0.6359563843019301,0
2987321,108.5,0.48442832534529195,0
2987322,219.95,0.6177832545008116,0
2987323,107.95,0.40647523712021816,0
2987324,412.73,0.6296025464392208,0
2987325,354.95,0.6571614796736337,0
2987326,107.95,0.5195869627551174,0
2987327,125.0,0.6423102221646395,0
2987328,16.857,0.6662834081734359,0
2987329,160.5,0.513233124892408,0
2987330,25.0,0.7219856334464242,0
2987331,105.95,0.4679461527743653,0
2987332,100.0,0.61875039456149,0
2987333,30.0,0.6712305402656599,0
2987334,524.0,0.6060427188360713,0
2987335,100.0,0.61875039456149,0
2987336,100.0,0.61875039456149,0
2987337,50.0,0.61875039456149,0
2987338,100.0,0.61875039456149,0
2987339,33.25,0.513233124892408,0
2987340,157.95,0.4946762383253752,0
2987341,648.95,0.5247453174527362,0
2987342,335.0,0.4946762383253752,0
2987343,57.95,0.4946762383253752,0
2987344,117.0,0.5534538144724473,0
2987345,711.93,0.48442832534529195,0
2987346,107.95,0.5725710496129796,0
2987347,60.0,0.5247453174527362,0
2987348,59.0,0.6359563843019301,0
2987349,59.0,0.6692275930859912,0
2987350,26.5,0.5433088955310933,0
2987351,35.95,0.4064752371202181,0
2987352,26.947,0.7615408010914045,0
2987353,500.0,0.6177832545008116,0
2987354,58.0,0.6060427188360713,0
2987355,500.0,0.5041412172241111,0
2987356,209.95,0.6660631908042445,0
2987357,25.0,0.5662172117502702,0
2987358,59.0,0.6193827283123605,0
2987359,107.95,0.5725710496129796,0
2987360,226.0,0.5968277594158364,0
2987361,500.0,0.5041412172241111,0
2987362,462.95,0.6076152541505492,0
2987363,29.5,0.586898780354485,0
2987364,161.0,0.513233124892408,0
2987365,103.95,0.40647523712021816,0
2987366,20.0,0.6501999974625953,0
2987367,225.0,0.6139690920132586,1
2987368,7.372,0.7412300320388103,0
2987369,30.95,0.40647523712021816,0
2987370,160.5,0.6603008486561648,0
2987371,44.0,0.48442832534529195,0
2987372,70.0,0.6189584205611741,0
2987373,36.95,0.5648404457792511,0
2987374,500.0,0.5041412172241111,0
2987375,25.95,0.5754214498764099,0
2987376,30.0,0.6533992464454074,0
2987377,159.95,0.586898780354485,0
2987378,29.0,0.5958202683603263,0
2987379,209.95,0.4679461527743653,0
2987380,28.639,0.7184067778383458,0
2987381,24.5,0.40647523712021816,0
2987382,27.5,0.5996888809733618,0
2987383,40.0,0.5993011351639895,0
2987384,57.822,0.7581557681775367,0
2987385,15.95,0.40647523712021816,0
2987386,43.019,0.7593886231096107,0
2987387,40.0,0.61875039456149,0
2987388,22.97,0.5754214498764099,0
2987389,150.0,0.6212356198111637,0
2987390,20.0,0.7020536259895418,0
2987391,107.95,0.7219856334464242,0
2987392,50.0,0.5662172117502702,0
2987393,59.0,0.48442832534529195,0
2987394,344.95,0.6060427188360713,0
2987395,59.0,0.513233124892408,0
2987396,240.95,0.6296025464392208,0
2987397,50.0,0.5247453174527362,0
2987398,15.468,0.6895994813848202,0
2987399,54.29,0.6425712053085675,0
2987400,129.95,0.4064752371202181,0
2987401,250.0,0.7182374152693447,0
2987402,49.0,0.586898780354485,0
2987403,311.95,0.6603008486561648,0
2987404,50.0,0.6652185383838165,0
2987405,90.57,0.7362406540959907,1
2987406,50.0,0.5789248874756889,0
2987407,500.0,0.6177832545008116,0
2987408,50.0,0.5789248874756889,0
2987409,210.95,0.6648767024029505,0
2987410,54.5,0.4679461527743653,0
2987411,40.0,0.536956354859635,0
2987412,35.044,0.6662834081734359,0
2987413,47.95,0.5477347685135473,0
2987414,34.95,0.6296025464392208,0
2987415,60.0,0.6359563843019301,0
2987416,35.0,0.7321420863507013,0
2987417,315.0,0.5598633738875608,0
2987418,49.0,0.536956354859635,0
2987419,25.0,0.5195869627551174,0
2987420,200.0,0.5608296839872245,0
2987421,107.95,0.6425712053085675,0
2987422,39.0,0.6060427188360713,0
2987423,29.95,0.5474646412117194,0
2987424,1472.47,0.5247453174527362,0
2987425,30.0,0.5829945392523316,0
2987426,226.0,0.6266434228852636,0
2987427,100.0,0.5894664304976168,0
2987428,222.48,0.5894664304976168,0
2987429,7.493,0.7034651154836484,0
2987430,53.95,0.40647523712021816,0
2987431,164.95,0.6097725512323109,0
2987432,57.95,0.4679461527743653,0
2987433,100.0,0.5041412172241111,0
2987434,50.0,0.7358903045277808,0
2987435,25.0,0.6423102221646395,0
2987436,100.0,0.6328303291429248,0
2987437,100.0,0.6423102221646395,0
2987438,12.326,0.7184067778383458,0
2987439,66.885,0.7412300320388103,0
2987440,100.0,0.6588396672218914,0
2987441,107.95,0.5725710496129796,0
2987442,3162.95,0.6588396672218914,0
2987443,32.325,0.8181165156507709,0
2987444,2267.47,0.6123965566987806,0
2987445,30.0,0.6425712053085675,0
2987446,50.0,0.6547325286351379,0
2987447,59.0,0.550225895695442,0
2987448,24.0,0.5662172117502702,0
2987449,200.0,0.61875039456149,0
2987450,15.0,0.550225895695442,0
2987451,59.0,0.6097725512323109,0
2987452,68.95,0.6060427188360713,0
2987453,30.0,0.5725710496129796,0
2987454,59.0,0.682479774482967,0
2987455,150.0,0.7227641834375483,0
2987456,7.251,0.6895994813848202,0
2987457,50.0,0.6572100328493764,0
2987458,3162.95,0.6588396672218914,0
2987459,43.97,0.6603008486561648,0
2987460,88.0,0.4679461527743653,0
2987461,7.0,0.6009458745385802,0
2987462,150.0,0.7227641834375483,0
2987463,100.0,0.5259408006178268,0
2987464,146.0,0.5662172117502702,0
2987465,16.313,0.7034651154836484,0
2987466,50.0,0.6712305402656599,0
2987467,75.0,0.6423102221646395,0
2987468,200.0,0.6177832545008116,0
2987469,40.0,0.5931716352544372,0
2987470,58.95,0.40647523712021816,0
2987471,30.95,0.4946762383253752,0
2987472,140.0,0.40647523712021816,0
2987473,58.95,0.40647523712021816,0
2987474,82.95,0.4064752371202181,0
2987475,67.95,0.6097725512323109,0
2987476,37.763,0.8162551393884875,0
2987477,100.0,0.5662172117502702,0
2987478,335.0,0.5068792870296986,0
2987479,57.95,0.5247453174527362,0
2987480,59.0,0.6588396672218914,0
2987481,109.0,0.5894664304976168,0
2987482,25.0,0.6423102221646395,0
2987483,68.95,0.6060427188360713,0
2987484,31.95,0.6266434228852636,0
2987485,25.0,0.6763409875237079,0
2987486,20.0,0.40647523712021816,0
2987487,59.0,0.5662172117502702,0
2987488,15.105,0.7184067778383458,0
2987489,8.7,0.6662834081734359,0
2987490,100.0,0.6423102221646395,0
2987491,150.0,0.60302788276991,0
2987492,350.23,0.5474646412117194,0
2987493,200.0,0.5662172117502702,0
2987494,303.95,0.494092716038321,0
2987495,250.0,0.5247453174527362,0
2987496,107.95,0.5073695128852046,0
2987497,39.0,0.5725710496129796,0
2987498,100.0,0.4946762383253752,0
2987499,9.425,0.6662834081734359,0
2987500,108.5,0.4679461527743653,0
2987501,27.793,0.7581557681775367,0
2987502,68.95,0.6060427188360713,0
2987503,36.95,0.536956354859635,0
2987504,50.0,0.7059588571605497,0
2987505,25.0,0.6763409875237079,0
2987506,424.95,0.5662172117502702,0
2987507,120.0,0.40647523712021816,0
2987508,150.0,0.7227641834375483,0
2987509,3000.0,0.5973810302949661,0
2987510,500.0,0.6359563843019301,0
2987511,209.95,0.5247453174527362,0
2987512,107.95,0.7195086199513391,0
2987513,26.95,0.586898780354485,0
2987514,250.0,0.6423102221646395,0
2987515,35.0,0.5931716352544372,0
2987516,2424.95,0.6406665374207728,0
2987517,9.305,0.6662834081734359,0
2987518,367.95,0.5662172117502702,0
2987519,57.95,0.6660631908042445,0
2987520,175.0,0.6724170286669539,0
2987521,6.0,0.6119232557777031,0
2987522,82.0,0.5784660812600139,0
2987523,100.0,0.6423102221646395,0
2987524,15.0,0.6483786907724286,0
2987525,31.95,0.6060427188360713,0
2987526,201.0,0.536956354859635,0
2987527,150.0,0.6151717763105524,0
2987528,100.0,0.5858508768666716,0
2987529,50.0,0.6423102221646395,0
2987530,58.95,0.586898780354485,0
2987531,50.0,0.6423102221646395,0
2987532,75.0,0.783575216592754,0
2987533,311.95,0.6076152541505492,0
2987534,19.95,0.60302788276991,0
2987535,40.361,0.7034651154836484,0
2987536,77.0,0.586898780354485,0
2987537,50.0,0.5662172117502702,0
2987538,209.95,0.5247453174527362,0
2987539,47.95,0.513233124892408,0
2987540,59.0,0.5662172117502702,0
2987541,107.95,0.6076152541505492,0
2987542,58.95,0.586898780354485,0
2987543,100.0,0.6953690762527124,0
2987544,125.0,0.6712305402656599,0
2987545,171.0,0.6648767024029505,0
2987546,35.0,0.4679461527743653,0
2987547,64.649,0.7615408010914045,0
2987548,2294.95,0.6660631908042445,0
2987549,60.0,0.597527594848142,0
2987550,27.31,0.6662834081734359,0
2987551,10.996,0.7615408010914045,0
2987552,80.0,0.6203229298759678,0
2987553,42.596,0.7615408010914045,0
2987554,335.0,0.5247453174527362,0
2987555,75.0,0.6572100328493764,0
2987556,41.146,0.7034651154836484,0
2987557,50.0,0.586898780354485,0
2987558,100.0,0.6038814327108513,0
2987559,59.0,0.40647523712021816,0
2987560,203.374,0.7184067778383458,0
2987561,300.0,0.6648767024029505,0
2987562,422.5,0.6508076418109244,0
2987563,50.0,0.6316660962865929,0
2987564,49.0,0.48442832534529195,0
2987565,27.95,0.586898780354485,0
2987566,554.0,0.5195869627551174,0
2987567,39.0,0.5195869627551174,0
2987568,49.0,0.6060427188360713,0
2987569,113.95,0.568936955581149,0
2987570,150.5,0.513233124892408,0
2987571,1.896,0.6662834081734359,0
2987572,50.0,0.4679461527743653,0
2987573,49.0,0.6060427188360713,0
2987574,103.97,0.6060427188360713,0
2987575,117.0,0.60302788276991,0
2987576,50.0,0.5259408006178268,0
2987577,6.477,0.6895994813848202,0
2987578,50.0,0.4679461527743653,0
2987579,57.822,0.7615408010914045,0
2987580,49.0,0.6060427188360713,0
2987581,210.95,0.6521690266775317,0
2987582,30.0,0.5931716352544372,0
2987583,226.0,0.5247453174527362,0
2987584,32.325,0.6895994813848202,0
2987585,100.0,0.5858508768666716,0
2987586,107.95,0.6537787286834927,0
2987587,44.0,0.5534538144724473,0
2987588,40.0,0.40647523712021816,0
2987589,200.0,0.6736658914316698,0
2987590,150.0,0.5921796814301653,0
2987591,73.95,0.4679461527743653,0
2987592,9.788,0.7362406540959907,0
2987593,140.0,0.5725710496129796,0
2987594,100.0,0.521850445116706,0
2987595,59.0,0.513233124892408,0
2987596,5.4,0.6662834081734359,0
2987597,107.95,0.4679461527743653,0
2987598,34.017,0.7704361740991976,0
2987599,209.95,0.5835005447459466,0
2987600,171.0,0.6266434228852636,0
2987601,25.0,0.7012472681533739,0
2987602,30.0,0.5931716352544372,0
2987603,30.0,0.6009458745385802,0
2987604,34.95,0.6097725512323109,0
2987605,10.0,0.6832598267292513,0
2987606,49.0,0.40647523712021816,0
2987607,53.411,0.7581557681775367,0
2987608,6.0,0.6119232557777031,0
2987609,49.0,0.5247453174527362,0
2987610,50.0,0.6119232557777031,0
2987611,361.95,0.6057231324236295,0
2987612,5.4,0.6662834081734359,0
2987613,50.632,0.7184067778383458,0
2987614,424.95,0.6356710150470098,0
2987615,47.95,0.40647523712021816,0
2987616,107.95,0.6123965566987806,0
2987617,59.453,0.7412300320388103,0
2987618,5.4,0.7615408010914045,0
2987619,30.95,0.4679461527743653,0
2987620,150.0,0.6203229298759678,0
2987621,25.0,0.6423102221646395,0
2987622,30.0,0.4679461527743653,0
2987623,71.477,0.7581557681775367,0
2987624,35.95,0.48442832534529195,0
2987625,14.38,0.7362406540959907,0
2987626,67.95,0.521850445116706,0
2987627,82.95,0.6889416328202289,0
2987628,104.47,0.513233124892408,0
2987629,140.58,0.5648404457792511,0
2987630,12.326,0.6662834081734359,1
2987631,210.0,0.4064752371202181,0
2987632,129.95,0.48442832534529195,0
2987633,15.0,0.6885395924279551,0
2987634,161.2,0.6229383060223752,0
2987635,10.0,0.7184936723732782,0
2987636,29.0,0.49417161130427995,0
2987637,70.51,0.7581557681775367,0
2987638,63.26,0.7659134246903512,0
2987639,33.231,0.7034651154836484,0
2987640,159.95,0.5662172117502702,0
2987641,12.326,0.7184067778383458,0
2987642,21.0,0.5598633738875608,0
2987643,30.0,0.5931716352544372,0
2987644,47.95,0.6266434228852636,0
2987645,91.05,0.6296025464392208,0
2987646,50.0,0.5662172117502702,0
2987647,171.0,0.6699871496609985,0
2987648,25.0,0.5041412172241112,0
2987649,48.95,0.40647523712021816,0
2987650,25.0,0.48442832534529195,0
2987651,42.95,0.5662172117502702,0
2987652,569.95,0.5594045676718857,0
2987653,15.709,0.7034651154836484,0
2987654,59.95,0.5894664304976168,0
2987655,107.95,0.40647523712021816,0
2987656,59.0,0.5662172117502702,0
2987657,29.0,0.586898780354485,0
2987658,226.0,0.5996888809733618,0
2987659,100.0,0.40647523712021816,0
2987660,127.788,0.7412300320388103,0
2987661,40.0,0.591915340140347,0
2987662,171.0,0.643602709254049,0
2987663,369.95,0.7690601934227772,0
2987664,16.012,0.7747491150755077,0
2987665,59.0,0.5662172117502702,0
2987666,61.749,0.7747491150755077,0
2987667,47.95,0.586898780354485,0
2987668,24.047,0.7034651154836484,0
2987669,1183.95,0.6038679481706682,0
2987670,59.0,0.6537787286834927,0
2987671,44.5,0.6425712053085675,0
2987672,25.376,0.7034651154836484,0
2987673,10.0,0.5474646412117194,0
2987674,59.54,0.587648015466856,0
2987675,109.47,0.4657172654595849,0
2987676,159.0,0.6660631908042445,0
2987677,50.0,0.5662172117502702,0
2987678,50.0,0.40647523712021816,0
2987679,107.95,0.48442832534529195,0
2987680,62.95,0.6060427188360713,0
2987681,85.192,0.7412300320388103,0
2987682,25.0,0.586898780354485,0
2987683,124.344,0.6662834081734359,1
2987684,117.0,0.688678930464133,0
2987685,138.5,0.40647523712021816,0
2987686,73.471,0.7184067778383458,0
2987687,39.5,0.4064752371202181,0
2987688,105.0,0.6420248529097192,0
2987689,100.0,0.6572100328493764,0
2987690,57.95,0.4679461527743653,0
2987691,34.95,0.6692275930859912,0
2987692,8.459,0.7581557681775367,0
2987693,85.192,0.7412300320388103,0
2987694,65.0,0.699967259759141,0
2987695,30.0,0.4679461527743653,0
2987696,36.252,0.6895994813848202,0
2987697,44.0,0.521850445116706,0
2987698,65.0,0.6139690920132586,0
2987699,65.0,0.48442832534529195,0
2987700,59.0,0.5662172117502702,0
2987701,50.0,0.513233124892408,0
2987702,100.0,0.6266434228852636,0
2987703,108.5,0.5662172117502702,0
2987704,822.47,0.6060427188360713,0
2987705,77.0,0.5433088955310933,0
2987706,57.95,0.6420248529097192,0
2987707,67.95,0.4064752371202181,0
2987708,49.0,0.4679461527743653,0
2987709,54.47,0.521850445116706,0
2987710,85.192,0.7412300320388103,0
2987711,50.0,0.4679461527743653,0
2987712,10.0,0.5458517278674281,0
2987713,42.95,0.6089430080861036,0
2987714,59.0,0.4679461527743653,0
2987715,200.0,0.6537787286834927,0
2987716,57.95,0.6266434228852636,0
2987717,39.0,0.48442832534529195,0
2987718,50.0,0.6530048091247107,0
2987719,114.95,0.5662172117502702,0
2987720,26.95,0.586898780354485,0
2987721,44.0,0.6076152541505492,0
2987722,205.95,0.5247453174527362,0
2987723,60.0,0.6123965566987806,0
2987724,25.0,0.6009458745385802,0
2987725,53.97,0.6588396672218914,0
2987726,30.0,0.7358903045277808,0
2987727,209.95,0.5608803840701427,0
2987728,49.0,0.40647523712021816,0
2987729,29.95,0.6060427188360713,0
2987730,43.563,0.7704361740991976,0
2987731,77.0,0.6148817819484543,0
2987732,100.0,0.6572100328493764,0
2987733,150.0,0.61875039456149,0
2987734,445.0,0.5247453174527362,0
2987735,150.0,0.6057231324236295,0
2987736,100.0,0.6038144606277626,1
2987737,23.47,0.586898780354485,0
